id,title,digest,url,author,publish_time
"1617","咨询*2 | 尼尔森、德勤咨询实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491027&idx=2&sn=6f7c2b0ec0a21150fcfa89cf0a8482e8&chksm=e9fac23dde8d4b2bada52b0d0e5df4f48fa940c2f55ba379131285543929c4f3ddb635335b4d&scene=27#wechat_redirect","斯嘉丽","2018-11-22 08:00:00"
"1618","金融*17 | 中建投、星汉资本、广发证券实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491027&idx=3&sn=cd7bb176dca1ce7905ab87cd1280dc41&chksm=e9fac23dde8d4b2bcf42bc53e3acc97faade771f0c1fecc4a690757d61eb67a043c3fda65121&scene=27#wechat_redirect","斯嘉丽","2018-11-22 08:00:00"
"1619","多行业*3 | 沃尔玛、西门子等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491027&idx=4&sn=72455c5c463528ca2a3760ce34ed1a66&chksm=e9fac23dde8d4b2bc1654bead653a19671effe2a61196ca581e616c9794bbe33d39b59cb6545&scene=27#wechat_redirect","斯嘉丽","2018-11-22 08:00:00"
"1620","互联网*1 | 平安科技深度学习研究院有留用实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491019&idx=1&sn=a0cd9df381880b0b7c189899eb9d099c&chksm=e9fac225de8d4b330e06b7c6a22580a6e1b2e3c690094851b8a03e050813e6c3dbe3d9298907&scene=27#wechat_redirect","爱乐芬won","2018-11-21 08:00:00"
"1621","咨询*1 | 尼尔森实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491019&idx=2&sn=cfb97af89b757d89ae5229debb1dd0e5&chksm=e9fac225de8d4b336ba80605f82755535df9e9e0b4bf98869b23e0a879ff3f6328991e06d0e9&scene=27#wechat_redirect","爱乐芬won","2018-11-21 08:00:00"
"1622","金融*24 | 中金公司、中建投、招商证券有留用等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491019&idx=3&sn=93f8a986f6fbf431a6a0fbbecbed02d1&chksm=e9fac225de8d4b33b452bdce87b04cfc9118e401ae4e9b1e09a59371874956b5a07b8b9b6cec&scene=27#wechat_redirect","爱乐芬won","2018-11-21 08:00:00"
"1623","多行业*6 | 玛氏箭牌、强生、龙湖地产等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491019&idx=4&sn=ea5b76ece7fb6501d4e8625c13e820ae&chksm=e9fac225de8d4b33486946d0147a2f40bdc7174be9966e6e856559ca96abbac0b98cf9710a59&scene=27#wechat_redirect","爱乐芬won","2018-11-21 08:00:00"
"1624","互联网*14 | 字节跳动、阅文集团、网易游戏多岗位等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491004&idx=1&sn=97d11ca2dd59e1253b340771e4be1067&chksm=e9fac252de8d4b44e333f297120c1aacc835b28ffe75076b59ffb9dd7b7d8c5ab011ee9f70fb&scene=27#wechat_redirect","andy","2018-11-20 08:00:00"
"1625","咨询*1 | 尼尔森等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491004&idx=2&sn=8897eab899100dc179f9d3b3015ddeb7&chksm=e9fac252de8d4b4400b700ff3a571b6568f31e0f4392df3c5b9e5cd47278298907bf98f22f5e&scene=27#wechat_redirect","andy","2018-11-20 08:00:00"
"1626","金融*11 | 中金公司、平安资本、中邮资本等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491004&idx=3&sn=69d602a5f6461861aed24e12e34ea379&chksm=e9fac252de8d4b44ccea8adbd65b74edc1f1c733a1b546050f5798531c0060d9052e2844d0fb&scene=27#wechat_redirect","andy","2018-11-20 08:00:00"
"1627","多行业*7 | 玛氏箭牌、阅文集团、大众汽车等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247491004&idx=4&sn=03b7aae128d267ee86a0bfeef73bc2f6&chksm=e9fac252de8d4b44acf5baa4de1bda8bcb4fbecfd07714f17215a57509f7dcc1e238eb274b0d&scene=27#wechat_redirect","andy","2018-11-20 08:00:00"
"1628","特别推荐 | 中金公司，国家队多岗位实习在此！","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490993&idx=1&sn=8ad0b7cd20a8091075b1e259044ac229&chksm=e9fac25fde8d4b497883365ea95413711d3f99a402861adf2cfe5c7b6cbf4a8aaa784d910f8d&scene=27#wechat_redirect","Theo","2018-11-19 08:00:00"
"1629","互联网*18 | 腾讯、eBay、京东、滴滴出行等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490993&idx=2&sn=66085faf077bc4ec1093a8c47130285c&chksm=e9fac25fde8d4b49bd7af9be05a020efbe291b6991747797692dfd5dc87f290dfce1d26d91ed&scene=27#wechat_redirect","Theo","2018-11-19 08:00:00"
"1630","咨询*8 | 腾讯战略、德勤摩立特、安永、益普索等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490993&idx=3&sn=464ce908efd6f918c4e5f601b041d5ca&chksm=e9fac25fde8d4b49680e8d9c3c54280e0521eedaaf339b81624923dda075dedf66eeb8ddec57&scene=27#wechat_redirect","Theo","2018-11-19 08:00:00"
"1631","金融*23 | 中金公司、华兴资本、复星等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490993&idx=4&sn=190f78e1a99b77e5c1e88e83f93f2503&chksm=e9fac25fde8d4b4913b6d0c41d720b753c3386cc8cc610577a7600e36ea3e9b197c8086c9570&scene=27#wechat_redirect","Theo","2018-11-19 08:00:00"
"1632","多行业*2 | 亿滋、蓝格赛等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490993&idx=5&sn=6d07a0ea4928a4186a2aca56568bbcb5&chksm=e9fac25fde8d4b4930273fe3c80872e14f68ccd7ca4529d017a2b2d93bf0456785d1f6ba016c&scene=27#wechat_redirect","Theo","2018-11-19 08:00:00"
"1633","互联网*2 | 腾讯、小红书等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490961&idx=1&sn=a9885cc8dc83a909dfc78f85ebf54038&chksm=e9fac27fde8d4b6911c7ad13670bd832b8774cb053cb7e547b58b17ecbba729146c2671ff9dd&scene=27#wechat_redirect","Yan","2018-11-16 18:00:00"
"1634","咨询*5 | 平安科技战略、帕特侬、腾讯视频战略等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490961&idx=2&sn=1cdb7faa2ed1f3c965e4a3562048166d&chksm=e9fac27fde8d4b69e57ce63ab7c48b06f61b2fe64545310f82a4b9272f14cf3eeac4c3b06b18&scene=27#wechat_redirect","Yan","2018-11-16 18:00:00"
"1635","金融*14 | 创新工场、中信证券、申万宏源等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490961&idx=3&sn=972905476ce0381c8a35f3ce191fea83&chksm=e9fac27fde8d4b69733802f4a32d7c9ecb8e74736033b96bfdc996dbafa8c07b81a832df4992&scene=27#wechat_redirect","Yan","2018-11-16 18:00:00"
"1636","多行业*9 | 玛氏、欧莱雅、华为实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490961&idx=4&sn=767c5c41d5c6d1e2de938df3d531eb33&chksm=e9fac27fde8d4b6930df2f0be7ccb291696181bf2ce71a5bc6b4a16604abd8148beb9c665271&scene=27#wechat_redirect","Yan","2018-11-16 18:00:00"
"1637","互联网*6 | 亚马逊、京东数科战投部、网易游戏有留用等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490950&idx=1&sn=0fc98d8fc969413cef0bf3c27af49c79&chksm=e9fac268de8d4b7ed605fc0838e43fdba9e62be21b1d760ae782ec183d5ecd6d36cb14f10271&scene=27#wechat_redirect","爱乐芬won","2018-11-15 08:00:00"
"1638","咨询*4 | 平安科技战略咨询部、京东数科战投部等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490950&idx=2&sn=2a96f372428790dc9cf45ffdf62b107c&chksm=e9fac268de8d4b7ece0b922ca7c9e68fe62a685e0ac172b409f85a27eb8517ae0f31df088ce5&scene=27#wechat_redirect","爱乐芬won","2018-11-15 08:00:00"
"1639","金融*18 | 中信建投、京东数科战投部、广发证券有留用等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490950&idx=3&sn=81cd4a42bcb59e07e393225c9927191e&chksm=e9fac268de8d4b7e49ec410b662fd4ef0083f507dc1f81fa533a9d0d26fadd40f54f7e437566&scene=27#wechat_redirect","爱乐芬won","2018-11-15 08:00:00"
"1640","多行业*9 | 联合利华、中粮有留用、路透社等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490950&idx=4&sn=eced4a4aacecac93a6e9fb0b4672e467&chksm=e9fac268de8d4b7e6904a48b15e264467d7c30efd25313421d6736e7b338919c8a1b7bd0d7df&scene=27#wechat_redirect","爱乐芬won","2018-11-15 08:00:00"
"1641","内推*1 | 麦肯锡远程PTA了解一下！","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=1&sn=c165a34334638429172107f85c43d087&chksm=e9fac281de8d4b97061c53f706d580aeedbdc654072ee41397a23aec3ffdd0f3734801140d1f&scene=27#wechat_redirect","今日实习","2018-11-14 08:00:00"
"1642","内推*1 | 赛默飞世尔校招内推","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=2&sn=4123b6fc96808777c38af8ff41ca4ce1&chksm=e9fac281de8d4b97163e84f259bfc99321208f1bed0ea506014d51b6a0468404e4553eaf6c7c&scene=27#wechat_redirect","今日实习","2018-11-14 08:00:00"
"1643","互联网*1 | 网易游戏等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=3&sn=d77b06f4e79abe2dbeabe394b72f1b18&chksm=e9fac281de8d4b976e404d2ce02c1269fd826d12d9b6d1accf1ad1248e6abf96978cd6199fd1&scene=27#wechat_redirect","斯嘉丽","2018-11-14 08:00:00"
"1644","咨询*4 | 埃森哲、和君咨询可远程、怡安翰威特等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=4&sn=ef89c05f726e474edc9973ca533ea593&chksm=e9fac281de8d4b9793307e2fedaa1d7d401729a377d16376630c8c7b6a6315f805ab0fa69fa7&scene=27#wechat_redirect","斯嘉丽","2018-11-14 08:00:00"
"1645","金融*21 | 复星创富、联想控股、招商证券有留用等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=5&sn=3ef6b29d09707771bedc4de86765a0b4&chksm=e9fac281de8d4b97afc79425ae3b7efc7eaa5b052356904c3d4613162e12393144c2beca157c&scene=27#wechat_redirect","斯嘉丽","2018-11-14 08:00:00"
"1646","多行业*7 | 奥美、西门子、蓝色光标等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490927&idx=6&sn=2a4e66bcf3063c92ce73ad3edb3fd020&chksm=e9fac281de8d4b97f926b217f142d3c0a03ae047b05ba0768c7ed800f7b56573f75c178abcb0&scene=27#wechat_redirect","斯嘉丽","2018-11-14 08:00:00"
"1647","特别推荐 | 中金公司，国家队多岗位有留用实习！","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490908&idx=1&sn=7e3901ad0853bd258bbf01120bd367bf&chksm=e9fac2b2de8d4ba426357bda4e0b40a4a79aed9736266f17072aff07d3e5d3d69fe52d1ea5d8&scene=27#wechat_redirect","andy","2018-11-13 08:00:00"
"1648","互联网*27 | 腾讯、字节跳动、美团、网易游戏多岗位等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490908&idx=2&sn=31c88186fad9a473ba79c7112e1f9549&chksm=e9fac2b2de8d4ba4ec9a7645721c0c9fab784a3af4bb5f43937c0c95ead070362036810c8583&scene=27#wechat_redirect","andy","2018-11-13 08:00:00"
"1649","咨询*6 | 腾讯战略、尼尔森、久谦咨询可远程等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490908&idx=3&sn=37223846f98f4bde63a42887fda5c660&chksm=e9fac2b2de8d4ba43011486814c100d210ff932770ecd0d72a3badf648663873a7b8e11379bf&scene=27#wechat_redirect","andy","2018-11-13 08:00:00"
"1650","金融*22 | 中金资本、联想投资、贝塔斯曼资本、中欧基金等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490908&idx=4&sn=d56bc664a36eea33befa6cf5dcb38e6d&chksm=e9fac2b2de8d4ba4d3c3616e0841916290baab99b11743fde4157ec690874bb198ef6a03b77b&scene=27#wechat_redirect","andy","2018-11-13 08:00:00"
"1651","多行业*5 | 奥美、戴姆勒、中南置地、吉利汽车等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490908&idx=5&sn=ade2bb8bd3dcdd219023a2aeac48e93d&chksm=e9fac2b2de8d4ba4c7cfbe276d821223e1e69178568ef78ba1c26a9fa451a992284d6bec3549&scene=27#wechat_redirect","andy","2018-11-13 08:00:00"
"1652","互联网*9 | 腾讯、网易有留用、小鹏汽车等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490888&idx=1&sn=8e6c31af50e34faf2daf14f00ebba448&chksm=e9fac2a6de8d4bb0d1f6782064c1fbee5bbbedb162b6ffb1224d9eef3564013a4d1ff9951ad7&scene=27#wechat_redirect","Yan","2018-11-12 08:00:00"
"1653","咨询*7 | 腾讯互娱战略、罗兰贝格可远程、Advancy等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490888&idx=2&sn=c84332b8838cdf3af310b1cc721d880b&chksm=e9fac2a6de8d4bb0630b4a5d6055021e92b5e34ec768e176064ff9d566a4088f965e1b4a09ec&scene=27#wechat_redirect","Yan","2018-11-12 08:00:00"
"1654","金融*34 | 中金、华兴资本、中信建投等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490888&idx=3&sn=8a5ab886c2fcb9a973b0e6c32b1a4cd2&chksm=e9fac2a6de8d4bb02c48b078789fc87742020a31b00b9c18744d1bf286ccb7592e93e24724e3&scene=27#wechat_redirect","Yan","2018-11-12 08:00:00"
"1655","多行业*3 | 高力国际、爱德曼、迪卡侬实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490888&idx=4&sn=265bb0786fd8dcd80021349dcba8b710&chksm=e9fac2a6de8d4bb0b3c36c6b5bd4ef634a76c452f2af15176b15ed5f3de6884e8bf6552f156e&scene=27#wechat_redirect","Yan","2018-11-12 08:00:00"
"1656","互联网*29 | 腾讯、京东多岗位、网易游戏多岗位等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490880&idx=1&sn=a10d6998bc6f6df8b3ad4b4c9e4cb969&chksm=e9fac2aede8d4bb8a240739e0ee481379061d04c6fa6340b47da4fe23006888229a2890f70ea&scene=27#wechat_redirect","Theo","2018-11-09 18:00:00"
"1657","咨询*4 | 腾讯战略、安永有留用、尼尔森、埃森哲等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490880&idx=2&sn=42c2ea588650e043e7e7218773feb3dc&chksm=e9fac2aede8d4bb8a94c0cd5f9ceb395ba51504a4704f989f7fe191b196a8f74a9d9278e9681&scene=27#wechat_redirect","Theo","2018-11-09 18:00:00"
"1658","金融*10 | 复星、国泰君安可远程、广发证券等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490880&idx=3&sn=aff549d619b69d16a8e456f82edfa1f0&chksm=e9fac2aede8d4bb8065f6b62f346e25b6502bf3a5599f3b7813eede32a6ae36141d701833fe5&scene=27#wechat_redirect","Theo","2018-11-09 18:00:00"
"1659","多行业*3 | 玛氏、达能、LVMH等实习帖","关注并标星“今日实习”第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490880&idx=4&sn=9d755dbdf27be50b30784f24b9a8be29&chksm=e9fac2aede8d4bb837408aa70ae9581e6e4da0ee9d8a38cb2b31b5c3e0aa9a59f035fe4ecf0f&scene=27#wechat_redirect","Theo","2018-11-09 18:00:00"
"1660","互联网*4 | 网易游戏有留用、腾讯、字节跳动等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490860&idx=1&sn=981fb4f1f87f461d028f23e112003b6d&chksm=e9fac2c2de8d4bd46f844d3c873ec3baa8d935e3268dbd3990b218e665d5e90adfb6733bdc04&scene=27#wechat_redirect","爱乐芬won","2018-11-08 08:00:00"
"1661","咨询*7 | 百度战略部、美世咨询、埃森哲等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490860&idx=2&sn=9151ab852f73ee43e7d5ded0339b727b&chksm=e9fac2c2de8d4bd4b7e9e8c71f0491492f264968b768a90ab78f2672006356acd0543032277a&scene=27#wechat_redirect","爱乐芬won","2018-11-08 08:00:00"
"1662","金融*14 | IDG、复星、险峰长青等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490860&idx=3&sn=4c76a26e5bd80fb8d9a4c3942db5935d&chksm=e9fac2c2de8d4bd484509086f182fbba843b839ba6624a9a5d2bd2945851d25f365cf1b3e7e0&scene=27#wechat_redirect","爱乐芬won","2018-11-08 08:00:00"
"1663","多行业*3 | 达能、达睿思、阳光城地产有留用实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490860&idx=4&sn=c1ea1d2e0470b0f75a7ff8e9c1d24501&chksm=e9fac2c2de8d4bd4e03ff70ccbed7e77694646abc15a316f32f42b198481b0ea1b10902cbc52&scene=27#wechat_redirect","爱乐芬won","2018-11-08 08:00:00"
"1664","互联网*8 | 网易、字节跳动、摩拜单车等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490849&idx=1&sn=4d3c22e2aeb5963fb55e93b2a58ee4c8&chksm=e9fac2cfde8d4bd93b6d1404d091db51a3fd206da01a38a1ed4004b657c23bf1fddd67134943&scene=27#wechat_redirect","斯嘉丽","2018-11-07 08:00:00"
"1665","咨询*4 | 尼尔森、美世咨询、Frost &amp; Sulliva、ATK等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490849&idx=2&sn=0bf06e4f5e293335238734aba3f7c2aa&chksm=e9fac2cfde8d4bd9e406651d3d8e3aca13d603f1513dfe5a8e5c23c8300114530d1353179e92&scene=27#wechat_redirect","斯嘉丽","2018-11-07 08:00:00"
"1666","金融*25 | 复星、中金、创新工场等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490849&idx=3&sn=0153574b955d6372ea56b0140c426a4d&chksm=e9fac2cfde8d4bd931641c8a30f566ef67a3ab2e4280521e99af99dbdb1be5621a235654ff84&scene=27#wechat_redirect","斯嘉丽","2018-11-07 08:00:00"
"1667","多行业*6 | 玛氏、复星集团、大众汽车、碧桂园等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490849&idx=4&sn=8a561ed7e56cdc871add323b12b7e028&chksm=e9fac2cfde8d4bd9d10d8290e76eb30e8f3ca31033da6fcefb1bf19ac9c6af4575e4ef011c11&scene=27#wechat_redirect","斯嘉丽","2018-11-07 08:00:00"
"1668","互联网*4 | 腾讯、亚马逊、新浪微博等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247490841&idx=1&sn=1f6536ac1b9411220a10107831c32f79&chksm=e9fac2f7de8d4be177a26674959825417fe1407495062b5bc6540d58a635974eabc653e178b7&scene=27#wechat_redirect","andy","2018-11-06 08:00:00"
