id,bg1,bg2,bg3,bg4,bg5,bg6,bg7,bg8,bg9,bg10,bg11,bg12,bg13,bg14,bg15
4775,安永（中国）企业咨询有限公司风险管理实习生,全国大学生数学建模竞赛,美国大学生数学建模竞赛,,,,,,,,,,,,
4776,荷兰皇家菲仕兰公司市场部research组实习生,AIA保险香港《HUAWEIINCANADA：CANITBACOMETRUSTEDPLAYER》,农村金融千村调查《走访湖南省通灵溪创业情况调查报告——基于湖南省麻阳县通灵溪村的调研》,《健康风险对于家庭消费的影响——基于CFPS面板数据的研究》,,,,,,,,,,,
4777,荷兰皇家菲仕兰公司市场部research组实习生,AIA保险香港《HUAWEIINCANADA：CANITBACOMETRUSTEDPLAYER》,农村金融千村调查《走访湖南省通灵溪创业情况调查报告——基于湖南省麻阳县通灵溪村的调研》,《健康风险对于家庭消费的影响——基于CFPS面板数据的研究》,,,,,,,,,,,
4778,中国工商银行客户经理助理,安信证券股份有限公司项目助理,饿了么厦门分公司商务助理,2014年CIMA全球商业精英挑战赛项目负责人,兴业银行合肥分行综合柜员,毕业论文《新环保法下纸浆企业社会责任信息披露研究————以福建南纸为例》,,,,,,,,,
4779,信风达投资管理有限公司（北京市）投资部助理,AIESEC（土耳其Denizli）speakingclub项目成员,广西南宁桃李园教育咨询有限责任公司桂林分公司（广西桂林）财务助理/,国家级大学生创新创业训练计划项目：政府采购法视角下PPP项目信息公开的实证分析-基于财政部PPP示范项目,《商业银行管理》课程项目验证中国上市公司的反收购策略对其银行贷款成本的影响,,,,,,,,,,
4780,华泰证券实习生,万科实习生,校级比赛中央财经大学中富青年领袖大赛决赛二等奖,2017金融学院暑期剑桥交流,二作《人工智能与金融市场》发表于《中国证券报》,,,,,,,,,,
4781,华泰证券实习生,万科实习生,校级比赛中央财经大学中富青年领袖大赛决赛二等奖,2017金融学院暑期剑桥交流,二作《人工智能与金融市场》发表于《中国证券报》,,,,,,,,,,
4782,华泰证券HuataiSecurities研究部实习,武汉天恒信息技术公司城市规划实习生,中南财经政法大学暑期社会实践项目,美国大学生数学建模大赛H奖组长,中南财经政法大学“博文杯”大学生百项实证创新基金项目组长,,,,,,,,,,
4783,"DeloitteConsulting,BeijingBranch实习生",东吴证券实习生,宝马汽车金融有限公司经济研究实习生,海南中国银行海口市支行公司业务实习生,北京中信证券实习生,美国大学生数学建模大赛,校级供给侧改革引导下的绿色信贷创新——关于商业银行环境风险的调查与研究（10/200）,国家级第二届全国高校互联网金融应用创新大赛一等奖,国家级全国大学生市场调研大赛北京赛区一等奖,,,,,,
4784,中国家庭金融调查与研究中心,四川省民生满意度调查,第八届全球大学生创业计划大赛,基于农村电商的物流发展及网络构建项目组长,,,,,,,,,,,
4785,海通证券实习生,华夏基金实习生,“大学生手机购买影响因素”的调查研究,影响网易云市场份额的因素分析,,,,,,,,,,,
4786,包商银行股份有限公司兴安盟分行信贷部门实习生,首钢集团有限公司财务共享中心综合统计实习生,天津东软睿道实习生,曼卡客车贸易（中国）有限公司财务会计实习生,美国大学生建模竞赛成功参与奖,市级大学生创新创业项目：系列赛赛制分析与比较,金融数学基础：模拟投资,,,,,,,,
4787,LF-Asia（Beijing）Intern,GeneralElectricCompany（Globaloperation））|Accountant(Korea/Australia),,,,,,,,,,,,,
4788,信达证券股份有限公司研究开发中心,中国全国大学生数学建模竞赛,LSE金融暑校,中国股票市场收益率季节效应的研究——以月份效应为例,,,,,,,,,,,
4789,中国对外经济贸易信托有限公司量化实习生,方正证券股份有限公司量化实习生,国家级大学生创新创业项目课题（创新项目）：对经济知识共享平台的分析与再构建,国家级大学生创新创业项目课题（创业项目）：滑稽滑稽（WAKKI）学生原创漫画平台,对外经济贸易大学科研立项：从数据中看城市流动摊贩治理——以北京市朝阳区为例,对外经济贸易大学科研立项：北京市露宿者状况分析,对外经济贸易大学教授科研助手,对外经济贸易大学QuantFactory量化投资俱乐部,,,,,,,
4790,炎黄盈动科技发展有限责任公司质量工程师,中国工商银行实习生,北京艾锐达管理咨询有限公司实习生,第三届互联网+大学生创新创业大赛,京东众筹课题项目科助,智慧林业课题组科助,,,,,,,,,
4791,西门子工厂自动化工程有限公司实习生,爱德曼国际公关（中国）有限公司实习生,第四届中国“互联网+”大学生创新创业大赛《木林APP》成员,2017年APMCM亚太地区大学生数学建模竞赛队长,基于复杂网络视角的林木生物质发电供应链协同机制研究,《简?减》创业项目队长,,,,,,,,,
4792,浙江互联网金融资产交易中心股份有限公司实习生,京东总部（集团）运营分析助理,美国大学生数学建模竞赛H奖,第八届全国大学生市场调查与分析大赛三等奖,国家统计局全国统计科学研究项目重点项目,湖北省工商联和中南财经政法大学大数据研究院联合课题,大学生创新训练项目--精准扶贫背景下区域特色职业教育现状和优化研究,,,,,,,,
4793,联合利华实习生,康宁（上海）光纤有限公司分析实习生,巴斯夫（中国）有限公司市场实习生,怡安翰威特咨询公司实习生,上海赋启青年发展中心JOBinn第二季青年领袖,第一届“陶丽西杯”大学生陶瓷材料创新大赛二等奖,LSE暑校-计量经济学,德国亚琛工业大学,第八届STP种子人才培训计划（上海）,,,,,,
4794,香港友邦保险项目,深圳市计恒会计师事务所有限公司会计实习,美国短期实训项目,国际企业管理挑战赛三等奖,课程设计若干,,,,,,,,,,
4795,光大证券股份有限公司固定收益总部项目助理,中信银行北京交大支行信贷部门个贷经理助理,伦敦政治经济学院暑校,商品期货跨品种套利研究——金融工程量化作业,证券投资学大作业：高管持股变动的事件研究——以上证A股为例,A股市场收益率季节性检验,,,,,,,,,
4796,清华大学天津高端装备研究院工业自动化装备与技术研究所项目经理,中航工业天津航空机电有限公司项目部项目经理,“FIVE-O”字幕组的运营（创业项目）监制,大型钢制结构件无损探伤机器人研制项目（包含4项专利）项目经理,论文研究：天津航空机电多项目计划管理改进研究,,,,,,,,,,
4797,普华永道中天会计师事务所-审计实习生,华泰证券-量化实习生,银联智策-数据工程实习生,全国大学生数学建模竞赛,大学生“挑战杯”大学生创新创业项目（上海市级）,运用蒙特卡洛模拟定价障碍期权与欧式期权,,,,,,,,,
4798,东方证券实习生,华夏基金实习生,中国工商银行实习生,第六届海峡两岸国际经贸与商务专题竞赛特等奖,伦敦国王学院暑期项目,InvestorHeterogeneityandStockPriceDeviation–EvidencefromChina’sAStockMarket,中美创业板指数价格风险水平测量与比较分析,,,,,,,,
4799,普华永道中天会计师事务所-审计实习生,华泰证券-量化实习生,银联智策-数据工程实习生,全国大学生数学建模竞赛,大学生“挑战杯”大学生创新创业项目（上海市级）,运用蒙特卡洛模拟定价障碍期权与欧式期权,,,,,,,,,
4800,中诚信国际信用评级有限责任公司实习生,工信部中小企业发展促进中心实习生,中英人寿保险有限公司实际实习生,2017美国大学生数学建模竞赛（机场安检优化）,基于结构方程模型的虚拟学术社区用户知识共享行为研究,北京市商业健康保险需求影响因素分析,,,,,,,,,
4801,国泰君安证券实习生,中国中投证券实习生,省级创新创业训练项目：大学生应征入伍的现状分析及对策研究,股份回购的财务效应分析,基于股价估值的上市公司投资分析,股权集中度与公司财务绩效的关系—基于2016年中小板上市公司的实证研究,,,,,,,,,
4802,山西焦煤集团财务部,,,,,,,,,,,,,,
4803,NO BACKGROUND,,,,,,,,,,,,,,
4804,《国企多元化并购异象的根源与市场反应》系统工程（CSSCI）第36卷第1期（总第289期）,,,,,,,,,,,,,,
4805,成都仁颐越立科技有限公司市场部校园市场营销负责人,“明亚教育”教育机构创始人,成都市欣视广告公司创始人,西南财经大学股票期货交易比赛一等奖,西南财经大学2016年暑期“三下乡”社会实践活动优秀实践,,,,,,,,,,
4806,TheFishinCompany,TUVSUDinGreaterChina,暨南大学国家级大学生创新项目,《以活动参与为中介变量的环境密度感知与地方依恋的关系研究——以深圳欢乐谷为例》,,,,,,,,,,,
4807,美国大学生建模大赛(ICM)队长,“中财去哪儿”国家级大学生创新创业项目项目负责人,,,,,,,,,,,,,
4808,利安达会计事务所湖北分所审计实习,美尔雅期货有限公司资产管理部实习,广发证券有限公司武汉武珞路证券营业部理财顾问实习,,,,,,,,,,,,
4809,北京温心社工师事务所北京昌平区前锋学校驻校实习社工,,,,,,,,,,,,,,
4810,NO BACKGROUND,,,,,,,,,,,,,,
4811,中国石油大学（华东）经济管理学院行政办公室实习,学院“行管杯”微营销大赛,学院”闻京杯“营销创意大赛,,,,,,,,,,,,
4812,中国建设银行实习,南京农业大学第三届商业管理与商业案例分析竞赛,第五届全国高校商业精英挑战赛“融易孵?浩方杯”商业信息化创新创业竞赛,香港大学SPACE学院财富管理培训项目,新加坡管理大学短期研究生项目,国务院发展研究中心“中国民生调查”江苏省人民政府研究室调查小组成员,,,,,,,,,
4813,江西省信用担保股份有限公司信丰分公司业务经理助理,江西兴邦光电股份有限公司财务部实习生,中国建设银行信丰支行营业部实习生,挑战杯中国大学生创业计划大赛“众筹宝”项目,大学生公共关系策划大赛“广善结缘，益行天下”公益项目,,,,,,,,,,
4814,宏利集团清华研究院量化投资中心(深圳&香港),福汇FXCMForexCapitalMarkets分析师,2017美国大学生数学建模竞赛,TongRenTangOverseasMarketEntryStrategyProjectinGlobalMarketInformationGuide,,,,,,,,,,,
4815,康明斯(中国)投资有限公司财务部实习生,北京京东世纪贸易有限公司人力资源与行政管理部实习生,中国农业银行股份有限公司咸阳分行住房金融与个人信贷部实习生,大学生创新创业训练项目（国家项）《让众筹不“众愁”——基于股权众筹风险控制理论的量化因素研究与创新性机制设计》,中央财经大学第一届Peaktime商务挑战赛优秀奖,,,,,,,,,,
4816,江西省信用担保股份有限公司信丰分公司业务经理助理,江西兴邦光电股份有限公司财务部实习生,中国建设银行信丰支行营业部实习生,挑战杯中国大学生创业计划大赛“众筹宝”项目,大学生公共关系策划大赛“广善结缘，益行天下”公益项目,,,,,,,,,,
4817,百融金服（北京）数据分析师实习生,中兴通讯股份有限公司（北京）智能硬件开发实习生,赛格威机器人后端开发工程师实习,美国大学生数学建模竞赛,北京邮电大学可信分布式计算与服务教育部重点实验室成员,基于ApacheKafka的分布式消息发布/订阅系统,社交网络应用的数据可视化集成平台,智能台灯的设计与制作,,,,,,,
4818,陕西省陕西高速公路工程检测中心实习,西安市人民政府和陕西省西安市地铁公司2015西安市居民出行调查组小组长,中公高科公路养护科技有限公司实习,长安大学交通知识竞赛,全国第十届“挑战杯”：道路减速测速一体化安全控制系统,,,,,,,,,,
4819,中国工商银行股份有限公司自贡分行法人金融业务部客户经理助理,中国太平洋财产保险股份有限公司自贡中心支公司财务部财务会计,南农商业案例分析大赛,新加坡管理大学财会项目,,,,,,,,,,,
